src_ip,dst_ip,protocol,packet_size,label,is_anomaly
180.46.213.146,238.177.173.200,17,1242,BENIGN,0
170.138.112.230,29.178.246.88,1,667,BENIGN,0
45.76.151.95,31.35.209.69,6,1006,BENIGN,0
87.8.66.7,120.145.116.91,1,1088,BENIGN,0
61.74.4.76,197.172.135.158,6,599,PortScan,1
190.168.160.179,37.48.24.148,6,188,BENIGN,0
171.106.39.104,83.24.110.187,1,89,BENIGN,0
165.110.62.6,80.85.43.164,1,1287,BENIGN,0
161.182.228.168,62.198.166.134,1,1371,DoS,1
27.3.137.194,95.237.232.148,6,389,BENIGN,0
230.159.84.10,154.6.59.32,1,562,BENIGN,0
153.42.119.51,49.53.199.171,6,1139,BENIGN,0
83.204.118.52,196.133.78.175,6,176,DDoS,1
162.220.171.154,44.235.28.86,17,311,BENIGN,0
60.187.39.218,255.178.125.252,6,85,BENIGN,0
120.13.51.81,70.148.58.26,1,1382,BENIGN,0
134.55.129.148,36.155.183.64,6,1041,BENIGN,0
97.153.171.60,165.10.106.121,17,732,DoS,1
219.183.18.101,9.16.122.52,1,1483,BENIGN,0
115.184.199.131,19.151.108.72,17,429,BENIGN,0
37.26.35.57,186.129.51.236,17,495,BENIGN,0
80.191.98.84,138.90.65.84,6,1099,DoS,1
191.111.235.73,216.49.251.152,6,808,BENIGN,0
132.77.129.210,30.226.108.134,6,1191,BENIGN,0
178.125.194.191,113.3.154.28,1,1453,BENIGN,0
188.155.75.48,43.208.68.14,6,811,BENIGN,0
171.61.155.56,129.118.184.206,1,1238,BENIGN,0
51.114.203.118,181.121.75.181,17,733,BENIGN,0
107.251.93.215,138.123.70.134,1,43,BENIGN,0
53.255.59.249,27.77.53.233,6,158,BENIGN,0
106.159.161.121,126.255.156.34,17,782,BENIGN,0
173.4.106.154,255.2.6.2,17,46,PortScan,1
27.244.75.248,117.181.231.110,17,937,BENIGN,0
69.172.214.172,97.169.103.169,6,279,BENIGN,0
134.101.232.104,148.205.169.227,6,969,PortScan,1
169.120.124.155,58.218.9.206,6,443,BENIGN,0
88.38.173.65,120.169.131.154,17,582,BENIGN,0
47.196.7.36,55.44.111.176,1,252,BENIGN,0
175.245.94.155,240.201.173.161,6,342,BENIGN,0
153.239.197.56,136.116.120.32,6,423,BENIGN,0
58.27.207.54,90.89.194.159,1,437,BENIGN,0
221.132.223.128,80.217.207.130,1,569,BENIGN,0
17.118.225.218,219.14.11.227,6,1093,BENIGN,0
95.36.210.184,152.172.111.98,6,734,BENIGN,0
215.176.66.107,77.15.182.72,1,1236,BENIGN,0
176.27.227.255,178.153.186.213,6,815,BENIGN,0
171.109.143.184,241.124.168.20,1,129,BENIGN,0
73.137.128.2,71.217.253.14,17,658,BENIGN,0
211.73.203.74,91.166.27.9,1,206,BENIGN,0
94.251.78.226,32.173.16.141,17,245,BENIGN,0
144.134.102.134,212.107.132.100,6,452,BENIGN,0
228.59.240.95,106.179.134.200,17,412,BENIGN,0
129.15.255.247,180.14.163.83,17,245,DoS,1
21.131.21.153,111.56.91.24,6,1432,BENIGN,0
127.154.140.175,89.238.53.23,17,1417,BENIGN,0
206.77.86.101,230.76.133.81,6,967,BENIGN,0
175.64.253.201,239.41.48.30,1,1189,BENIGN,0
122.142.170.218,135.26.182.8,1,888,BENIGN,0
118.209.100.163,116.95.80.14,1,1432,BENIGN,0
248.38.116.92,248.166.127.129,1,1193,BENIGN,0
166.131.42.87,75.30.135.164,17,603,BENIGN,0
25.23.19.68,177.111.79.181,6,705,BENIGN,0
208.106.158.116,80.120.12.148,17,796,BENIGN,0
78.207.76.217,201.229.165.250,6,659,DoS,1
249.77.7.109,190.194.127.129,1,303,BENIGN,0
204.95.147.93,225.16.65.215,6,604,BENIGN,0
188.152.35.230,184.180.126.147,6,894,BruteForce,1
253.18.164.64,38.255.117.171,6,843,BENIGN,0
152.42.85.63,182.57.124.244,6,816,BENIGN,0
154.119.38.8,188.167.247.15,1,274,DDoS,1
140.163.43.225,111.244.111.236,17,1100,PortScan,1
238.211.79.62,192.176.207.143,17,77,BENIGN,0
156.118.133.91,177.183.213.68,1,1336,BENIGN,0
55.65.79.200,211.217.87.71,6,943,BENIGN,0
213.120.111.150,124.190.212.148,1,235,PortScan,1
228.224.29.254,121.186.115.71,1,621,DDoS,1
207.118.139.53,114.243.180.149,1,1424,BENIGN,0
139.189.70.99,232.238.61.23,6,1494,BENIGN,0
19.247.43.205,109.21.141.194,1,523,BENIGN,0
41.3.129.57,219.10.56.146,1,984,BENIGN,0
75.76.165.57,119.168.196.195,6,1159,BruteForce,1
142.179.41.161,84.174.120.229,1,1225,DDoS,1
220.53.60.225,208.7.164.122,1,392,DDoS,1
63.173.240.118,52.145.196.115,6,794,BENIGN,0
251.169.38.217,76.64.77.118,1,594,DDoS,1
6.97.142.160,177.18.118.118,17,721,BENIGN,0
60.176.32.147,126.186.37.61,1,731,BENIGN,0
176.239.43.141,152.125.191.95,1,553,BENIGN,0
214.157.137.216,106.135.8.228,17,823,BENIGN,0
80.58.113.2,247.2.207.73,1,900,BruteForce,1
90.142.32.14,190.193.84.128,1,813,DDoS,1
125.103.141.228,173.202.18.238,1,520,BENIGN,0
128.230.106.224,229.116.214.6,17,689,BENIGN,0
73.103.209.176,164.227.110.241,17,610,BENIGN,0
218.72.68.162,126.76.148.89,17,578,BENIGN,0
155.233.91.192,231.152.96.178,17,888,BENIGN,0
220.158.102.209,172.216.252.99,6,1497,BENIGN,0
139.44.89.59,75.39.39.87,1,1445,BENIGN,0
132.117.227.229,204.77.83.207,6,587,BruteForce,1
78.245.120.190,170.68.115.199,17,296,BENIGN,0
147.167.29.91,184.94.192.181,17,1131,BENIGN,0
69.190.76.105,185.119.31.79,6,766,BENIGN,0
193.76.153.190,153.88.139.229,6,1294,BENIGN,0
181.168.1.142,75.92.38.39,6,1476,BENIGN,0
102.243.253.233,112.54.96.243,6,801,BruteForce,1
67.214.133.179,75.14.168.155,17,848,BENIGN,0
32.246.213.142,122.145.120.32,6,702,BENIGN,0
112.187.167.134,208.4.132.78,17,623,DDoS,1
73.233.17.240,148.22.152.95,1,456,BruteForce,1
137.205.7.12,194.75.15.118,1,284,DoS,1
43.132.238.57,78.52.134.116,17,231,DDoS,1
226.204.220.240,57.104.210.222,1,701,BENIGN,0
6.138.162.218,176.153.112.4,17,352,BENIGN,0
244.147.191.99,180.37.117.112,17,443,BENIGN,0
220.225.221.50,48.225.190.115,1,40,PortScan,1
33.201.116.199,196.113.159.84,1,698,PortScan,1
249.212.61.19,120.136.239.119,17,1396,BENIGN,0
104.138.84.233,3.141.246.120,6,1021,BENIGN,0
195.224.216.193,57.238.90.10,17,537,DoS,1
18.78.202.113,60.230.69.61,17,1059,BENIGN,0
139.160.119.70,206.101.102.85,6,1163,BENIGN,0
181.215.107.61,134.37.92.87,1,1172,BENIGN,0
153.218.89.201,90.126.182.94,6,1303,BENIGN,0
236.235.181.124,134.56.252.217,6,1324,BENIGN,0
178.118.113.234,151.50.202.134,1,137,DoS,1
185.4.120.56,185.97.131.158,6,1155,BENIGN,0
50.94.12.173,234.104.157.170,17,337,DoS,1
182.93.41.6,124.4.207.248,17,566,BENIGN,0
63.209.200.79,76.96.165.162,6,1075,BENIGN,0
150.157.39.204,71.22.134.132,17,293,BENIGN,0
97.26.63.9,120.217.170.83,6,1076,BENIGN,0
236.235.135.26,218.196.0.12,17,1109,BENIGN,0
211.11.1.26,182.132.149.168,1,499,BENIGN,0
11.101.232.226,99.147.36.67,1,159,BENIGN,0
178.135.211.78,194.157.214.57,17,360,BENIGN,0
176.54.198.165,114.231.206.58,1,1180,DDoS,1
31.64.107.235,147.174.80.71,6,1392,BENIGN,0
107.57.58.200,118.254.28.112,6,192,BENIGN,0
234.93.255.225,25.102.144.213,17,997,BENIGN,0
88.201.109.107,82.226.57.190,6,1244,BENIGN,0
12.22.53.224,140.14.149.252,6,44,BENIGN,0
173.200.4.232,173.217.197.75,1,1318,DoS,1
88.247.93.97,42.208.223.148,17,513,BENIGN,0
8.213.2.58,187.15.160.95,1,1408,BENIGN,0
16.127.177.132,121.134.171.13,17,779,BENIGN,0
244.71.204.128,252.225.219.23,1,1249,BENIGN,0
57.225.208.3,218.110.120.126,6,232,BENIGN,0
255.122.16.172,182.33.74.240,6,660,BENIGN,0
96.39.3.227,174.164.190.143,17,1064,BENIGN,0
222.207.54.138,93.109.213.25,17,520,BENIGN,0
223.36.42.116,195.124.83.149,1,1290,BENIGN,0
82.179.47.94,2.167.207.224,1,1131,BENIGN,0
18.232.135.141,181.203.18.202,6,97,BENIGN,0
37.193.57.133,61.117.30.230,1,577,BENIGN,0
61.71.222.178,217.138.74.142,17,1214,BENIGN,0
236.27.190.237,57.244.220.75,6,849,BENIGN,0
182.168.184.55,214.200.147.12,1,1243,BENIGN,0
101.107.242.202,157.140.10.162,6,1200,BENIGN,0
87.112.86.192,20.238.110.32,17,607,BENIGN,0
135.246.129.2,30.115.48.2,6,454,PortScan,1
199.49.15.157,135.72.230.221,1,702,BruteForce,1
176.216.162.231,113.158.7.216,6,735,BENIGN,0
2.233.73.57,250.191.189.103,6,1471,BENIGN,0
133.113.171.234,235.49.225.101,6,75,BENIGN,0
96.81.153.219,130.238.144.74,1,785,BENIGN,0
243.79.227.195,37.153.79.30,17,240,BENIGN,0
249.78.148.132,63.244.133.239,1,762,BENIGN,0
161.48.169.94,224.56.91.73,17,1468,BENIGN,0
170.43.125.134,2.4.61.196,6,638,BENIGN,0
91.206.0.31,246.169.118.166,1,1418,BENIGN,0
183.167.170.139,87.230.48.19,6,113,BENIGN,0
131.205.40.49,64.115.230.160,6,437,BENIGN,0
126.75.122.39,158.89.194.205,1,652,BENIGN,0
186.15.132.227,109.155.98.47,6,221,BENIGN,0
87.22.237.202,39.58.165.234,6,1059,BruteForce,1
237.152.91.85,180.82.254.124,17,1249,BENIGN,0
166.2.126.254,16.200.183.15,6,590,BENIGN,0
40.160.106.208,191.70.176.113,6,564,BENIGN,0
132.60.68.255,215.11.189.24,6,241,BENIGN,0
62.20.182.162,253.34.160.42,17,815,BENIGN,0
188.221.11.140,188.162.6.158,17,442,BENIGN,0
154.70.36.38,68.33.203.8,17,1441,BENIGN,0
1.45.127.165,164.195.17.153,1,182,BruteForce,1
36.194.74.59,56.82.11.178,6,1162,BENIGN,0
200.78.178.35,120.157.44.95,6,250,BENIGN,0
103.224.249.25,246.91.222.18,17,1285,BENIGN,0
107.93.142.129,155.84.62.48,1,675,DDoS,1
34.2.46.37,173.121.22.144,17,453,BENIGN,0
58.169.38.136,152.186.6.37,17,1025,DDoS,1
223.202.43.118,55.21.45.24,6,75,BruteForce,1
230.158.2.178,211.208.223.223,6,1493,DDoS,1
68.64.173.220,3.211.71.242,6,1024,BENIGN,0
119.108.116.41,132.46.91.8,17,1213,BENIGN,0
36.107.71.99,43.148.134.237,6,276,BENIGN,0
224.241.17.80,130.101.7.93,6,230,BENIGN,0
160.200.127.88,76.37.86.75,6,255,BENIGN,0
160.105.78.99,134.141.56.25,1,432,BENIGN,0
53.225.185.53,103.129.16.24,6,961,DoS,1
149.83.218.195,253.135.215.247,17,1388,BENIGN,0
104.137.80.140,65.160.252.18,6,984,BENIGN,0
144.169.221.44,16.103.212.55,17,710,BENIGN,0
249.224.25.79,194.209.8.186,17,938,BENIGN,0
16.199.168.101,132.144.80.35,1,499,BENIGN,0
194.206.98.254,64.89.164.134,6,1259,BENIGN,0
252.227.0.55,237.123.185.116,6,369,BENIGN,0
119.243.74.234,238.22.171.124,17,1144,BENIGN,0
227.57.227.173,66.252.20.46,17,510,PortScan,1
206.176.253.141,13.235.168.22,6,91,BENIGN,0
174.13.10.84,142.64.72.149,6,319,BENIGN,0
56.161.251.223,193.224.253.27,1,796,BruteForce,1
20.235.113.16,216.154.141.252,1,229,PortScan,1
49.3.61.35,236.100.40.32,17,865,BENIGN,0
149.43.145.73,20.171.171.145,6,323,DDoS,1
72.18.130.99,151.153.106.83,6,168,BENIGN,0
93.148.134.166,201.232.230.102,1,181,BENIGN,0
231.154.113.88,11.190.215.31,6,1409,BENIGN,0
185.224.140.244,215.204.171.128,17,1204,BENIGN,0
24.33.68.127,151.8.90.103,17,895,DoS,1
140.177.255.248,12.195.81.97,6,188,BENIGN,0
37.95.78.178,183.32.16.136,6,1208,BENIGN,0
136.203.203.219,216.172.203.8,17,214,PortScan,1
200.227.63.3,95.120.91.163,1,590,BENIGN,0
4.199.69.100,208.97.29.21,1,1458,BENIGN,0
170.224.194.224,139.144.107.218,1,783,BENIGN,0
21.199.177.149,186.225.192.72,17,945,BENIGN,0
41.83.138.178,152.221.126.217,6,258,PortScan,1
186.113.17.50,254.34.15.245,1,355,BENIGN,0
159.246.157.136,137.63.193.80,17,543,DoS,1
245.7.242.62,130.174.42.49,6,1228,BENIGN,0
50.172.235.16,252.254.7.208,6,284,BENIGN,0
72.44.92.100,50.217.166.102,6,655,BENIGN,0
114.175.94.50,128.187.109.117,1,1327,BENIGN,0
251.57.21.124,57.78.192.57,17,990,DoS,1
150.68.54.57,73.188.2.230,1,1019,BENIGN,0
6.205.91.196,182.126.57.226,17,450,BENIGN,0
178.17.5.116,91.88.41.18,17,1226,BruteForce,1
47.188.255.102,30.71.210.247,6,1352,BENIGN,0
253.198.28.117,107.17.50.72,6,1189,BENIGN,0
223.207.77.179,94.226.235.231,17,1193,BENIGN,0
24.182.40.45,215.35.138.7,17,469,PortScan,1
77.240.41.74,94.47.135.255,1,464,BENIGN,0
88.106.211.109,166.144.214.233,17,498,BENIGN,0
109.122.154.67,123.112.86.54,6,1343,BruteForce,1
62.152.245.224,248.172.10.89,17,1139,BruteForce,1
207.186.106.228,26.174.240.244,1,973,BENIGN,0
114.241.220.172,180.11.222.97,6,354,BruteForce,1
98.34.233.126,76.145.75.20,1,227,BruteForce,1
154.82.147.16,109.219.87.114,17,797,BENIGN,0
160.190.152.115,161.36.96.66,17,676,BENIGN,0
36.96.98.50,71.150.116.135,17,833,BENIGN,0
63.32.190.12,84.141.113.197,1,312,PortScan,1
142.121.152.116,163.218.94.143,1,1020,BENIGN,0
166.247.44.43,223.120.139.55,17,487,BENIGN,0
56.46.144.13,53.163.76.82,6,217,BENIGN,0
139.86.92.245,166.180.37.226,6,1277,BENIGN,0
175.248.236.79,22.74.189.139,1,1220,BENIGN,0
8.200.88.204,154.106.57.42,1,672,BENIGN,0
202.175.40.219,37.221.81.221,1,1369,BENIGN,0
7.248.139.141,116.88.81.104,6,206,BENIGN,0
203.117.144.166,171.105.144.4,1,320,DDoS,1
29.16.98.215,30.220.218.113,6,1066,PortScan,1
181.52.239.215,89.191.231.91,6,613,BENIGN,0
48.237.52.252,73.194.121.88,1,1030,BENIGN,0
6.19.113.92,244.59.21.79,6,1258,BruteForce,1
38.103.48.212,221.68.2.157,1,267,BENIGN,0
29.60.15.239,163.102.185.126,1,1058,BENIGN,0
190.113.189.45,89.172.132.148,6,1480,BENIGN,0
35.140.241.189,209.183.102.101,6,351,BENIGN,0
55.239.254.109,123.233.237.17,17,635,BENIGN,0
42.74.42.36,171.173.123.80,17,926,BENIGN,0
235.111.223.119,89.66.236.149,6,1371,BENIGN,0
37.226.152.116,30.183.187.144,6,1284,BENIGN,0
165.111.137.188,191.224.23.206,17,482,BENIGN,0
57.232.178.189,19.107.104.179,6,572,BENIGN,0
59.180.234.143,82.179.149.192,6,92,PortScan,1
162.222.151.194,142.34.219.11,6,376,BENIGN,0
27.132.195.210,36.74.239.130,1,1214,BENIGN,0
118.65.98.216,219.187.227.138,6,1045,BENIGN,0
23.48.43.1,162.189.69.72,17,431,BENIGN,0
1.140.190.176,83.169.118.22,1,610,BENIGN,0
126.143.168.49,113.104.185.188,1,1041,BENIGN,0
216.223.0.215,162.126.57.14,17,1048,BENIGN,0
115.204.120.145,251.97.40.59,6,434,BENIGN,0
50.122.55.194,232.79.118.32,6,94,BENIGN,0
53.60.181.146,253.17.77.123,6,1358,BENIGN,0
198.47.98.146,212.180.115.168,6,807,BENIGN,0
81.85.193.217,27.171.28.191,17,768,BENIGN,0
5.6.15.33,33.102.81.174,17,1106,BENIGN,0
101.31.103.211,206.231.122.251,6,633,BENIGN,0
195.102.233.138,127.13.79.72,17,1370,PortScan,1
14.236.51.35,243.109.161.179,6,975,DDoS,1
125.22.122.54,185.108.165.34,6,890,BENIGN,0
163.165.156.100,150.159.191.221,17,693,BENIGN,0
76.160.154.168,144.244.31.77,6,731,BENIGN,0
237.92.81.254,114.29.152.142,1,1012,BENIGN,0
133.136.155.113,90.72.127.152,6,63,BENIGN,0
207.129.194.58,122.79.136.85,17,940,DoS,1
173.7.58.102,3.124.90.243,6,1350,BENIGN,0
221.219.22.156,67.145.87.58,6,1072,BENIGN,0
62.31.129.30,210.92.14.72,1,720,DDoS,1
26.158.122.153,43.202.79.179,6,1335,BENIGN,0
26.55.192.230,176.205.164.17,17,879,BENIGN,0
58.227.17.62,102.193.90.183,1,95,BENIGN,0
153.37.51.102,196.60.84.229,6,1035,BENIGN,0
158.79.69.51,171.141.40.15,6,348,BENIGN,0
168.205.133.53,61.18.53.216,1,1490,BENIGN,0
211.179.217.140,183.65.90.173,17,1179,BENIGN,0
87.62.12.100,122.64.121.200,1,199,BENIGN,0
170.43.55.222,44.163.255.7,17,1163,BENIGN,0
113.130.54.49,148.193.29.87,1,41,BENIGN,0
102.137.197.87,208.210.10.94,17,1480,BENIGN,0
13.58.162.158,237.225.87.213,17,1258,BENIGN,0
248.247.211.164,2.225.37.58,1,352,BENIGN,0
197.127.119.184,129.84.28.57,6,260,BENIGN,0
141.12.143.125,131.154.152.149,6,352,BENIGN,0
225.176.72.221,3.237.149.234,1,193,DDoS,1
183.94.60.8,53.47.248.39,1,835,BENIGN,0
229.59.49.85,16.179.212.141,1,1215,BENIGN,0
210.224.75.152,113.32.85.179,6,1062,BENIGN,0
217.138.26.153,148.25.145.67,1,1442,BENIGN,0
188.144.153.156,231.252.81.115,17,155,BruteForce,1
136.34.34.93,239.138.253.195,6,476,BENIGN,0
185.221.142.26,91.49.104.174,6,799,BENIGN,0
16.64.72.161,121.247.27.247,1,258,BENIGN,0
144.26.216.219,135.172.67.227,6,527,BENIGN,0
86.145.52.197,91.197.75.131,1,849,BENIGN,0
134.202.36.184,124.238.170.22,17,1436,BENIGN,0
218.12.42.136,58.121.237.185,6,413,BENIGN,0
221.125.108.145,206.50.233.219,6,1280,BENIGN,0
113.211.147.72,1.244.65.89,6,923,BENIGN,0
218.189.172.154,68.102.55.149,17,161,DoS,1
94.190.230.120,131.36.88.29,17,1420,BENIGN,0
27.190.30.32,245.61.20.23,1,402,BENIGN,0
84.152.139.188,51.201.237.237,1,925,BENIGN,0
142.146.174.176,49.198.108.219,17,301,BENIGN,0
129.178.165.21,70.120.128.250,6,306,DDoS,1
11.149.184.10,248.220.223.162,1,854,DDoS,1
145.23.225.6,227.51.123.98,17,920,BENIGN,0
72.177.183.153,191.229.185.74,17,1107,BENIGN,0
198.84.50.172,127.86.233.162,17,1413,BENIGN,0
98.16.49.34,107.4.157.186,6,783,BENIGN,0
189.98.82.30,38.44.102.255,1,1245,BENIGN,0
136.121.215.117,208.19.124.17,17,1171,BENIGN,0
198.137.65.35,66.62.144.96,17,745,BENIGN,0
226.198.38.212,69.28.141.178,1,1018,BENIGN,0
109.200.3.40,173.134.25.219,6,595,PortScan,1
208.37.145.148,78.208.182.8,6,1328,BruteForce,1
56.113.5.242,193.201.26.171,17,1021,BENIGN,0
133.60.228.147,249.202.245.109,1,1026,BENIGN,0
125.92.197.78,248.49.129.171,6,461,BENIGN,0
120.224.173.75,55.11.247.223,1,827,BENIGN,0
219.116.116.124,49.250.27.117,6,1499,BENIGN,0
18.120.98.203,11.89.250.230,6,90,BENIGN,0
105.124.71.53,100.123.110.228,6,243,BENIGN,0
9.181.40.119,24.174.144.30,6,980,BENIGN,0
56.239.37.235,12.59.52.60,1,641,BENIGN,0
110.166.60.142,32.197.164.54,6,1102,BENIGN,0
115.178.236.110,147.101.61.177,6,779,BENIGN,0
33.130.187.175,79.29.7.223,6,386,BENIGN,0
249.83.19.166,92.71.252.112,6,516,BENIGN,0
14.59.35.91,70.110.173.165,17,923,BENIGN,0
118.202.81.107,15.32.167.112,17,1426,BENIGN,0
74.232.90.150,98.68.128.241,6,1056,BruteForce,1
128.128.20.159,189.108.184.176,1,505,DoS,1
50.213.40.129,115.31.238.3,6,129,BENIGN,0
220.206.72.3,130.101.193.58,17,1101,BENIGN,0
60.203.54.235,165.3.164.116,6,437,BENIGN,0
147.19.117.162,33.128.64.179,17,1141,BruteForce,1
146.110.142.28,169.105.214.90,17,131,BENIGN,0
231.52.170.49,205.177.19.197,1,674,BENIGN,0
13.207.40.25,111.125.111.157,17,345,DDoS,1
159.185.204.70,181.86.166.6,1,333,BENIGN,0
73.60.216.100,34.103.50.50,1,1350,BENIGN,0
128.189.56.138,158.156.163.226,1,339,PortScan,1
153.173.49.124,199.118.105.58,17,47,BENIGN,0
59.5.102.177,175.146.123.131,1,1271,BENIGN,0
31.208.39.159,70.81.251.13,1,838,DDoS,1
103.108.245.237,215.90.137.224,1,949,BENIGN,0
243.10.59.11,75.100.109.234,6,1243,BENIGN,0
159.50.72.60,227.238.3.97,17,624,BENIGN,0
103.127.198.97,82.14.125.247,1,971,BENIGN,0
226.18.202.16,151.104.12.174,6,755,BENIGN,0
198.245.194.204,98.125.214.107,1,125,BENIGN,0
16.15.101.54,247.176.127.175,1,70,BENIGN,0
1.239.35.189,200.138.36.212,17,427,BENIGN,0
247.193.53.167,36.59.126.148,17,1483,BENIGN,0
220.72.42.181,98.30.137.18,17,743,BENIGN,0
22.81.173.219,107.109.123.75,6,662,BENIGN,0
123.217.28.194,145.40.164.125,1,55,BENIGN,0
39.184.93.169,145.243.96.232,1,562,BENIGN,0
158.47.154.248,185.17.82.17,17,593,DoS,1
96.2.84.211,3.118.228.163,6,194,BruteForce,1
207.139.238.200,12.122.247.194,17,59,BENIGN,0
68.125.135.189,173.49.158.228,6,120,BENIGN,0
157.147.35.232,36.179.73.41,6,746,BENIGN,0
7.218.115.112,251.118.177.244,1,228,BENIGN,0
61.52.185.158,21.243.29.18,17,75,BruteForce,1
183.156.125.240,221.20.117.8,6,1389,DoS,1
161.213.189.175,44.212.124.226,17,607,BENIGN,0
198.114.199.40,26.226.81.126,1,187,BENIGN,0
168.171.126.181,224.162.77.132,1,513,DoS,1
27.21.27.145,204.245.213.208,6,1354,DoS,1
93.173.161.168,120.10.59.1,1,1401,BENIGN,0
51.48.8.49,6.20.195.46,17,154,BENIGN,0
204.171.232.174,160.126.60.77,17,893,BENIGN,0
63.229.128.45,169.190.130.111,1,868,BENIGN,0
117.181.143.240,186.186.11.114,17,1256,BENIGN,0
233.227.6.9,171.67.73.40,1,866,BENIGN,0
146.195.239.62,137.47.234.99,6,672,BENIGN,0
79.135.72.145,60.141.143.61,1,945,BENIGN,0
102.249.160.27,100.144.102.207,6,1455,BENIGN,0
128.125.106.170,187.186.120.64,6,507,BENIGN,0
155.92.210.48,11.217.81.162,17,441,DDoS,1
41.114.8.236,139.190.79.81,6,1353,BENIGN,0
180.122.117.220,22.2.161.71,1,121,BENIGN,0
107.227.189.158,70.170.247.20,1,636,BENIGN,0
42.42.200.163,223.56.8.182,1,1036,BENIGN,0
1.252.95.146,110.204.205.3,6,1028,BENIGN,0
124.230.24.63,129.124.18.58,1,893,BENIGN,0
195.65.53.142,98.191.138.85,17,593,BruteForce,1
235.129.214.138,25.158.91.178,1,426,BENIGN,0
189.0.164.192,50.19.158.25,6,385,BENIGN,0
53.199.66.217,116.11.221.249,6,185,BENIGN,0
162.175.74.184,236.25.79.118,17,1029,BENIGN,0
165.55.186.49,124.53.68.26,6,929,BENIGN,0
90.58.71.46,179.54.39.31,1,1304,BENIGN,0
212.115.223.165,214.79.102.168,1,656,BENIGN,0
16.70.132.81,223.137.102.159,17,156,BENIGN,0
110.155.72.159,102.155.8.73,6,1328,BENIGN,0
148.73.207.40,76.139.73.151,17,638,BENIGN,0
12.202.166.83,26.122.79.76,17,788,BENIGN,0
219.144.160.102,188.37.203.79,17,631,BENIGN,0
185.74.97.189,34.185.31.207,17,601,BENIGN,0
8.191.227.49,170.222.127.208,6,107,BENIGN,0
110.255.92.48,210.11.245.118,6,1139,BENIGN,0
14.251.58.250,9.112.196.245,6,945,BENIGN,0
148.179.148.151,125.100.219.49,1,53,BENIGN,0
206.11.210.195,41.108.138.168,1,276,BENIGN,0
96.174.179.138,51.183.182.232,1,334,BENIGN,0
234.227.193.255,251.150.126.135,6,1019,BENIGN,0
234.174.4.243,196.134.86.189,6,1193,BENIGN,0
85.68.99.138,36.17.231.162,1,1113,DoS,1
252.201.221.195,236.149.48.215,1,374,BENIGN,0
35.48.52.105,16.96.184.204,1,1132,BENIGN,0
48.197.112.230,255.4.142.230,17,582,DoS,1
44.6.16.33,162.87.224.194,1,1137,BENIGN,0
59.59.20.195,196.28.2.131,17,654,BENIGN,0
161.144.169.191,104.221.130.18,17,614,DDoS,1
233.166.213.193,231.93.78.28,1,461,BENIGN,0
216.181.3.119,98.77.84.198,1,1440,DoS,1
220.92.72.45,116.62.195.56,17,283,BENIGN,0
246.72.14.39,66.200.212.217,17,880,DDoS,1
138.110.172.201,47.233.17.140,6,1179,BENIGN,0
121.55.156.103,232.255.72.155,1,423,BENIGN,0
8.77.207.24,252.38.194.69,1,435,BENIGN,0
59.211.52.54,87.126.142.91,1,1042,BENIGN,0
152.18.16.99,224.36.81.193,6,552,BENIGN,0
208.74.5.168,188.21.147.139,1,1232,BENIGN,0
13.150.205.16,239.23.230.221,17,837,BENIGN,0
73.10.31.170,75.209.107.164,1,80,BENIGN,0
28.1.195.190,22.250.241.149,6,321,BENIGN,0
43.127.12.221,71.240.199.238,6,584,BENIGN,0
90.24.54.27,125.205.199.223,1,1316,BENIGN,0
215.125.66.224,193.74.97.43,1,707,BENIGN,0
125.151.159.117,101.26.245.72,6,775,BENIGN,0
66.85.202.160,233.201.30.217,6,945,BENIGN,0
87.86.56.248,62.101.153.17,1,1100,DoS,1
181.133.192.23,18.1.112.173,17,404,BENIGN,0
253.98.108.147,148.253.95.206,6,1276,BENIGN,0
14.139.148.88,72.185.96.89,6,1025,BENIGN,0
37.255.174.36,115.248.246.34,1,1227,BENIGN,0
218.162.32.49,206.39.133.160,1,961,BENIGN,0
68.248.75.98,170.100.73.148,17,86,BENIGN,0
220.233.250.30,108.138.213.130,17,310,BENIGN,0
71.85.183.41,127.244.11.88,6,713,BENIGN,0
217.220.119.178,118.39.152.255,17,1395,BENIGN,0
209.235.234.130,34.184.137.211,6,1484,BruteForce,1
207.122.105.107,61.163.46.182,1,731,BENIGN,0
108.249.36.68,142.113.12.16,6,55,BENIGN,0
94.136.236.5,135.120.41.104,17,1479,BENIGN,0
210.30.115.208,97.122.126.163,1,1302,PortScan,1
20.12.48.50,202.117.170.174,1,1125,BENIGN,0
179.59.234.249,154.153.31.250,17,425,DoS,1
33.111.186.49,236.88.90.101,1,915,BENIGN,0
205.191.166.73,97.198.211.108,1,544,BENIGN,0
18.85.254.170,51.5.62.159,6,235,BENIGN,0
51.33.228.224,152.210.234.236,17,946,DoS,1
223.209.152.33,10.44.188.198,17,475,DoS,1
191.254.205.255,157.177.78.80,17,834,BENIGN,0
17.249.30.19,85.132.106.102,6,1465,BENIGN,0
197.155.197.20,192.181.97.49,17,621,BENIGN,0
217.175.189.75,60.146.19.248,1,1112,BruteForce,1
92.183.112.137,124.159.176.101,6,757,BENIGN,0
61.184.20.107,128.252.82.48,17,746,BENIGN,0
6.247.141.19,187.210.14.4,6,968,BENIGN,0
135.54.119.176,196.192.19.2,17,699,BENIGN,0
